ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12015065,JD192477,03/22/2020 01:10:00 AM,074XX S SOUTH SHORE DR,0810,THEFT,OVER $500,APARTMENT,False,False,334.0,3.0,7.0,43.0,06,1195764.0,1856629.0,2020.0,03/29/2020 03:45:26 PM,41.761484638,-87.55806373,"(41.761484638, -87.55806373)"
12015482,JD192824,03/22/2020 05:27:00 PM,014XX S KEDVALE AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,False,False,1011.0,10.0,24.0,29.0,04A,1148947.0,1892888.0,2020.0,03/29/2020 03:45:26 PM,41.862014339,-87.72871822,"(41.862014339, -87.72871822)"
12015334,JD192747,03/22/2020 03:00:00 PM,029XX W 25TH PL,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,1033.0,10.0,12.0,30.0,06,1157235.0,1886941.0,2020.0,03/29/2020 03:45:26 PM,41.845530923,-87.698455516,"(41.845530923, -87.698455516)"
12015365,JD192764,03/22/2020 10:00:00 AM,005XX W 45TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,925.0,9.0,11.0,61.0,07,1173554.0,1874750.0,2020.0,03/29/2020 03:45:26 PM,41.811731082,-87.638928321,"(41.811731082, -87.638928321)"
12018329,JD195868,03/22/2020 05:00:00 AM,080XX S EBERHART AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,631.0,6.0,6.0,44.0,06,1180972.0,1851742.0,2020.0,03/29/2020 03:45:26 PM,41.748427219,-87.612427155,"(41.748427219, -87.612427155)"
12015499,JD192936,03/22/2020 09:00:00 PM,040XX N ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,1723.0,17.0,35.0,16.0,08B,1152335.0,1926677.0,2020.0,03/29/2020 03:45:26 PM,41.954668337,-87.715387741,"(41.954668337, -87.715387741)"
12018440,JD195975,03/06/2020 10:00:00 PM,051XX W WASHINGTON BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1533.0,15.0,28.0,25.0,11,1142231.0,1900021.0,2020.0,03/29/2020 03:43:48 PM,41.881715352,-87.753194949,"(41.881715352, -87.753194949)"
12015426,JD192874,03/22/2020 07:03:00 PM,035XX N BROADWAY,0860,THEFT,RETAIL THEFT,OTHER (SPECIFY),False,False,1925.0,19.0,46.0,6.0,06,1171076.0,1923738.0,2020.0,03/29/2020 03:45:26 PM,41.946212132,-87.646579678,"(41.946212132, -87.646579678)"
12015487,JD192913,03/22/2020 07:48:00 PM,002XX N LONG AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,1523.0,15.0,28.0,25.0,26,1140304.0,1901135.0,2020.0,03/29/2020 03:45:26 PM,41.884807837,-87.760243624,"(41.884807837, -87.760243624)"
12015081,JD192443,03/22/2020 02:14:00 AM,062XX S MAY ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,712.0,7.0,16.0,68.0,14,1169719.0,1863497.0,2020.0,03/29/2020 03:45:26 PM,41.780935761,-87.653321414,"(41.780935761, -87.653321414)"
12015140,JD192516,03/22/2020 07:07:00 AM,102XX S ST LAWRENCE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,False,False,511.0,5.0,9.0,49.0,14,1182049.0,1837259.0,2020.0,03/29/2020 03:45:26 PM,41.70865932,-87.608927322,"(41.70865932, -87.608927322)"
12133176,JD327804,08/10/2020 10:15:00 PM,073XX W ADDISON ST,4255,KIDNAPPING,UNLAWFUL VISITATION INTERFERENCE,APARTMENT,False,True,1631.0,16.0,38.0,17.0,26,1126321.0,1923048.0,2020.0,08/17/2020 03:50:01 PM,41.945184833,-87.811102385,"(41.945184833, -87.811102385)"
12015815,JD192795,03/22/2020 12:00:00 AM,082XX S COLES AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,424.0,4.0,7.0,46.0,04A,1198248.0,1851028.0,2020.0,03/29/2020 03:45:26 PM,41.746053316,-87.549146964,"(41.746053316, -87.549146964)"
12016799,JD193771,03/22/2020 10:00:00 PM,049XX N BELL AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2031.0,20.0,40.0,4.0,06,1160465.0,1932668.0,2020.0,03/29/2020 03:45:26 PM,41.970943189,-87.685333958,"(41.970943189, -87.685333958)"
12015419,JD192821,03/22/2020 04:51:00 PM,023XX N MEADE AVE,2011,NARCOTICS,MANUFACTURE / DELIVER - BARBITURATES,STREET,True,False,2512.0,25.0,36.0,19.0,18,1135349.0,1914926.0,2020.0,03/29/2020 03:45:26 PM,41.922741432,-87.778111654,"(41.922741432, -87.778111654)"
12131150,JD327208,08/10/2020 02:00:00 AM,001XX E WALTON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,BANK,False,False,1833.0,18.0,2.0,8.0,14,1177551.0,1906957.0,2020.0,08/17/2020 03:50:01 PM,41.900019673,-87.623290698,"(41.900019673, -87.623290698)"
12133006,JD326964,08/10/2020 03:00:00 AM,002XX E ONTARIO ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,1834.0,18.0,42.0,8.0,05,1177995.0,1904540.0,2020.0,08/17/2020 03:50:01 PM,41.893377219,-87.62173353,"(41.893377219, -87.62173353)"
12015551,JD193004,03/22/2020 01:00:00 PM,043XX W CRYSTAL ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2534.0,25.0,37.0,23.0,11,1147260.0,1907974.0,2020.0,03/29/2020 03:45:26 PM,41.903444485,-87.734524587,"(41.903444485, -87.734524587)"
12015857,JD193297,03/22/2020 10:00:00 AM,015XX N CLYBOURN AVE,0870,THEFT,POCKET-PICKING,SIDEWALK,False,False,1822.0,18.0,27.0,8.0,06,1171167.0,1910123.0,2020.0,03/29/2020 03:45:26 PM,41.908849952,-87.646645976,"(41.908849952, -87.646645976)"
12015178,JD192583,03/22/2020 09:37:00 AM,004XX N CENTRAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1523.0,15.0,37.0,25.0,14,1138962.0,1902402.0,2020.0,03/29/2020 03:45:26 PM,41.888309133,-87.765140918,"(41.888309133, -87.765140918)"
12016424,JD193201,03/22/2020 11:38:00 PM,033XX W 47TH ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,OTHER (SPECIFY),False,False,821.0,8.0,14.0,58.0,05,1154847.0,1873274.0,2020.0,03/29/2020 03:45:26 PM,41.808075044,-87.707584603,"(41.808075044, -87.707584603)"
12015253,JD192655,03/22/2020 12:50:00 PM,049XX W DEMING PL,1330,CRIMINAL TRESPASS,TO LAND,CONSTRUCTION SITE,False,False,2521.0,25.0,31.0,19.0,26,1143127.0,1916516.0,2020.0,03/29/2020 03:45:26 PM,41.926962804,-87.74949258,"(41.926962804, -87.74949258)"
12015677,JD193080,03/22/2020 09:30:00 PM,083XX S DR MARTIN LUTHER KING JR DR,0610,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),False,False,632.0,6.0,6.0,44.0,05,1180364.0,1849875.0,2020.0,03/29/2020 03:45:26 PM,41.743317915,-87.614712194,"(41.743317915, -87.614712194)"
12015093,JD192490,03/22/2020 03:35:00 AM,029XX W DEVON AVE,0610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,False,False,2413.0,24.0,50.0,2.0,05,1155359.0,1942303.0,2020.0,03/29/2020 03:45:26 PM,41.997486552,-87.70384887,"(41.997486552, -87.70384887)"
12015534,JD192888,03/22/2020 06:24:00 PM,039XX S LA SALLE ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,False,213.0,2.0,3.0,37.0,24,1176051.0,1879069.0,2020.0,03/29/2020 03:45:26 PM,41.823527068,-87.629639751,"(41.823527068, -87.629639751)"
12130832,JD326720,08/10/2020 12:55:00 AM,085XX S SAGINAW AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,423.0,4.0,7.0,46.0,26,1195312.0,1848833.0,2020.0,08/17/2020 03:50:01 PM,41.740102979,-87.559977139,"(41.740102979, -87.559977139)"
12015438,JD192831,03/22/2020 05:38:00 PM,039XX W CHICAGO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1112.0,11.0,37.0,23.0,08B,1150102.0,1905058.0,2020.0,03/29/2020 03:45:26 PM,41.895387773,-87.724161269,"(41.895387773, -87.724161269)"
12015472,JD192921,03/22/2020 08:10:00 PM,039XX W VAN BUREN ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,APARTMENT,False,False,1132.0,11.0,28.0,26.0,15,1150123.0,1897732.0,2020.0,03/29/2020 03:45:26 PM,41.87528403,-87.724275108,"(41.87528403, -87.724275108)"
12018040,JD195638,03/21/2020 02:30:00 PM,022XX N CLEVELAND AVE,0810,THEFT,OVER $500,STREET,False,False,1812.0,18.0,43.0,7.0,06,1172551.0,1915349.0,2020.0,03/29/2020 03:43:48 PM,41.923159831,-87.64140697,"(41.923159831, -87.64140697)"
12016553,JD194022,03/22/2020 09:00:00 AM,010XX W 110TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2234.0,22.0,34.0,75.0,11,1171398.0,1831871.0,2020.0,03/29/2020 03:45:26 PM,41.694113076,-87.648089072,"(41.694113076, -87.648089072)"
12015520,JD192964,03/22/2020 10:05:00 PM,047XX S MICHIGAN AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,False,False,224.0,2.0,3.0,38.0,26,1177953.0,1873730.0,2020.0,03/29/2020 03:45:26 PM,41.808833439,-87.622824022,"(41.808833439, -87.622824022)"
12015611,JD192624,03/22/2020 11:35:00 AM,018XX N KIMBALL AVE,0460,BATTERY,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,False,1422.0,14.0,1.0,22.0,08B,1153411.0,1912026.0,2020.0,03/29/2020 03:45:26 PM,41.914443495,-87.711822623,"(41.914443495, -87.711822623)"
12015326,JD192627,03/22/2020 11:54:00 AM,010XX W 76TH ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,True,False,612.0,6.0,17.0,71.0,04A,1170878.0,1854429.0,2020.0,03/29/2020 03:45:26 PM,41.756026821,-87.649336678,"(41.756026821, -87.649336678)"
12015573,JD192994,03/22/2020 11:45:00 PM,001XX W 104TH PL,0560,ASSAULT,SIMPLE,APARTMENT,False,True,512.0,5.0,34.0,49.0,08A,1177174.0,1835662.0,2020.0,03/29/2020 03:45:26 PM,41.704388082,-87.626827858,"(41.704388082, -87.626827858)"
12015359,JD192746,03/22/2020 02:53:00 AM,033XX S LEAVITT ST,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,912.0,9.0,25.0,59.0,06,1162232.0,1882403.0,2020.0,03/29/2020 03:45:26 PM,41.832975334,-87.68024363,"(41.832975334, -87.68024363)"
12015278,JD192597,03/22/2020 10:50:00 AM,049XX W ADAMS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1533.0,15.0,28.0,25.0,14,1143545.0,1898879.0,2020.0,03/29/2020 03:45:26 PM,41.878557088,-87.748398495,"(41.878557088, -87.748398495)"
12134603,JD330928,08/10/2020 02:00:00 AM,0000X W RANDOLPH ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),False,False,111.0,1.0,42.0,32.0,05,1176057.0,1901283.0,2020.0,08/17/2020 03:50:01 PM,41.88448372,-87.628949218,"(41.88448372, -87.628949218)"
12015403,JD192766,03/22/2020 04:00:00 PM,014XX W LUNT AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,2431.0,24.0,49.0,1.0,08B,1165385.0,1946614.0,2020.0,03/29/2020 03:45:26 PM,42.009107852,-87.666843608,"(42.009107852, -87.666843608)"
12015774,JD193092,03/22/2020 10:00:00 AM,066XX W DIVERSEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2511.0,25.0,36.0,19.0,08B,1131718.0,1917888.0,2020.0,03/29/2020 03:45:26 PM,41.930933255,-87.791384594,"(41.930933255, -87.791384594)"
12015189,JD192520,03/22/2020 07:14:00 AM,113XX S STEWART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,False,522.0,5.0,34.0,49.0,08B,1175648.0,1829771.0,2020.0,03/29/2020 03:45:26 PM,41.688256524,-87.63259131,"(41.688256524, -87.63259131)"
12015541,JD192861,03/22/2020 06:28:00 PM,034XX W ROOSEVELT RD,0313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,SIDEWALK,False,False,1133.0,11.0,24.0,29.0,03,1153524.0,1894495.0,2020.0,03/29/2020 03:45:26 PM,41.866334447,-87.711873946,"(41.866334447, -87.711873946)"
12015914,JD193337,03/22/2020 12:00:00 AM,023XX W IRVING PARK RD,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1911.0,19.0,47.0,5.0,06,1160105.0,1926504.0,2020.0,03/29/2020 03:45:26 PM,41.954036322,-87.686828726,"(41.954036322, -87.686828726)"
12015374,JD192745,03/22/2020 03:00:00 PM,015XX N CICERO AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2533.0,25.0,37.0,25.0,06,1144091.0,1910039.0,2020.0,03/29/2020 03:45:26 PM,41.909171181,-87.746113222,"(41.909171181, -87.746113222)"
12015285,JD192580,03/22/2020 10:00:00 AM,003XX E 131ST PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,True,533.0,5.0,9.0,54.0,08B,1180564.0,1818326.0,2020.0,03/29/2020 03:45:26 PM,41.656738592,-87.61494361,"(41.656738592, -87.61494361)"
12015375,JD192733,03/22/2020 03:14:00 PM,072XX S JEFFERY BLVD,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,True,True,333.0,3.0,5.0,43.0,04A,1190801.0,1857197.0,2020.0,03/29/2020 03:45:26 PM,41.763164578,-87.576234915,"(41.763164578, -87.576234915)"
12015348,JD192767,03/22/2020 04:09:00 PM,118XX S PARNELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,524.0,5.0,34.0,53.0,14,1174767.0,1826371.0,2020.0,03/29/2020 03:45:26 PM,41.678946013,-87.635917337,"(41.678946013, -87.635917337)"
12015579,JD192988,03/22/2020 11:15:00 PM,010XX W WILSON AVE,0460,BATTERY,SIMPLE,RESTAURANT,False,False,1914.0,19.0,46.0,3.0,08B,1168513.0,1930718.0,2020.0,03/29/2020 03:45:26 PM,41.965421476,-87.655797526,"(41.965421476, -87.655797526)"
12015022,JD192415,03/22/2020 12:21:00 AM,030XX N PULASKI RD,0330,ROBBERY,AGGRAVATED,SMALL RETAIL STORE,False,False,2523.0,25.0,30.0,21.0,03,1149201.0,1919750.0,2020.0,03/29/2020 03:45:26 PM,41.935721524,-87.727089019,"(41.935721524, -87.727089019)"
12015692,JD193117,03/22/2020 07:00:00 PM,009XX W 95TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT / GROUNDS,False,False,2223.0,22.0,21.0,73.0,14,1171762.0,1841825.0,2020.0,03/29/2020 03:45:26 PM,41.7214204,-87.64646568,"(41.7214204, -87.64646568)"
12016304,JD193241,03/22/2020 08:00:00 PM,033XX N LARAMIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1634.0,16.0,31.0,15.0,08B,1141113.0,1921635.0,2020.0,03/29/2020 03:45:26 PM,41.941047248,-87.756766757,"(41.941047248, -87.756766757)"
12015238,JD192622,03/22/2020 09:27:00 AM,049XX W LEXINGTON ST,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,STREET,False,False,1533.0,15.0,29.0,25.0,15,1143699.0,1896167.0,2020.0,03/29/2020 03:45:26 PM,41.87111214,-87.747900952,"(41.87111214, -87.747900952)"
12015512,JD192916,03/22/2020 07:58:00 PM,002XX S LOTUS AVE,2026,NARCOTICS,POSSESS - PCP,VEHICLE NON-COMMERCIAL,True,False,1522.0,15.0,29.0,25.0,18,1139915.0,1898582.0,2020.0,03/29/2020 03:45:26 PM,41.877809197,-87.761734553,"(41.877809197, -87.761734553)"
12016133,JD193318,03/22/2020 05:00:00 PM,004XX N MC CLURG CT,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1834.0,18.0,42.0,8.0,07,1179120.0,1903342.0,2020.0,03/29/2020 03:45:26 PM,41.890064174,-87.617638563,"(41.890064174, -87.617638563)"
12015898,JD193375,03/22/2020 06:00:00 PM,088XX S CARPENTER ST,0890,THEFT,FROM BUILDING,RESIDENCE,False,True,2222.0,22.0,21.0,71.0,06,1170863.0,1846165.0,2020.0,03/29/2020 03:45:26 PM,41.733349617,-87.649632282,"(41.733349617, -87.649632282)"
12015559,JD192987,03/22/2020 11:07:00 PM,086XX S INGLESIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,632.0,6.0,8.0,44.0,08B,1184066.0,1847871.0,2020.0,03/29/2020 03:45:26 PM,41.737733086,-87.601210469,"(41.737733086, -87.601210469)"
12018191,JD194727,03/15/2020 04:30:00 PM,012XX N LECLAIRE AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,2533.0,25.0,37.0,25.0,07,1142135.0,1907930.0,2020.0,03/29/2020 03:43:48 PM,41.903420369,-87.753351154,"(41.903420369, -87.753351154)"
12015043,JD192455,03/22/2020 02:30:00 AM,111XX S CORLISS AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,GAS STATION,False,True,531.0,5.0,9.0,50.0,26,1184369.0,1831492.0,2020.0,03/29/2020 03:45:26 PM,41.692780068,-87.600611049,"(41.692780068, -87.600611049)"
12130965,JD326821,08/10/2020 05:28:00 AM,003XX E 47TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,False,False,215.0,2.0,3.0,38.0,14,1179387.0,1873937.0,2020.0,08/17/2020 03:50:01 PM,41.809368812,-87.617558131,"(41.809368812, -87.617558131)"
12131186,JD327241,08/10/2020 12:50:00 PM,006XX N HAMLIN AVE,0325,ROBBERY,VEHICULAR HIJACKING,STREET,False,True,1122.0,11.0,27.0,23.0,03,1150944.0,1903965.0,2020.0,08/17/2020 03:50:01 PM,41.892372023,-87.72109743,"(41.892372023, -87.72109743)"
12015595,JD192998,03/22/2020 11:30:00 PM,013XX W ESTES AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,True,True,2423.0,24.0,49.0,1.0,04B,1166011.0,1947522.0,2020.0,03/29/2020 03:45:26 PM,42.011586022,-87.66451428,"(42.011586022, -87.66451428)"
12246479,JD460777,09/18/2020 04:00:00 PM,019XX W GREENLEAF AVE,1155,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,2424.0,24.0,49.0,1.0,11,1162065.0,1946956.0,2020.0,12/19/2020 03:45:59 PM,42.010116584,-87.679049218,"(42.010116584, -87.679049218)"
12015188,JD192595,03/22/2020 03:00:00 AM,064XX S KNOX AVE,0820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,False,False,813.0,8.0,13.0,64.0,06,1146489.0,1861402.0,2020.0,03/29/2020 03:45:26 PM,41.775659279,-87.73854132,"(41.775659279, -87.73854132)"
12243463,JD457197,12/12/2020 02:30:00 PM,052XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CONVENIENCE STORE,False,True,1522.0,15.0,28.0,25.0,08B,1141168.0,1899515.0,2020.0,12/19/2020 03:48:35 PM,41.880346476,-87.757110785,"(41.880346476, -87.757110785)"
12244188,JD458039,12/12/2020 10:30:00 PM,096XX S VAN VLISSINGEN RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,431.0,4.0,7.0,51.0,14,1190437.0,1841368.0,2020.0,12/19/2020 03:48:35 PM,41.719737111,-87.57807819,"(41.719737111, -87.57807819)"
12244294,JD458215,12/12/2020 11:00:00 PM,040XX W IOWA ST,0880,THEFT,PURSE-SNATCHING,SIDEWALK,False,False,1111.0,11.0,37.0,23.0,06,1149463.0,1905715.0,2020.0,12/19/2020 03:48:35 PM,41.897203075,-87.726491113,"(41.897203075, -87.726491113)"
12131727,JD327539,08/10/2020 04:04:00 AM,106XX S INDIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,512.0,5.0,9.0,49.0,07,1179465.0,1834494.0,2020.0,08/17/2020 03:50:01 PM,41.701131047,-87.618474132,"(41.701131047, -87.618474132)"
12015355,JD192774,03/22/2020 03:51:00 PM,040XX W WASHINGTON BLVD,2028,NARCOTICS,POSSESS - SYNTHETIC DRUGS,STREET,True,False,1114.0,11.0,28.0,26.0,18,1149441.0,1900185.0,2020.0,03/29/2020 03:45:26 PM,41.88202859,-87.726715506,"(41.88202859, -87.726715506)"
12017996,JD195553,01/27/2020 10:00:00 PM,050XX W ADAMS ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1533.0,15.0,28.0,25.0,06,1142706.0,1898859.0,2020.0,03/29/2020 03:43:48 PM,41.878517855,-87.751479667,"(41.878517855, -87.751479667)"
12131570,JD327767,08/10/2020 07:50:00 PM,078XX S HALSTED ST,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,POLICE FACILITY / VEHICLE PARKING LOT,False,False,621.0,6.0,17.0,71.0,24,1172325.0,1852947.0,2020.0,08/17/2020 03:50:01 PM,41.751928332,-87.644077264,"(41.751928332, -87.644077264)"
12131934,JD328129,08/10/2020 08:30:00 PM,046XX N KEDZIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1713.0,17.0,33.0,14.0,14,1154218.0,1930451.0,2020.0,08/17/2020 03:50:01 PM,41.964986968,-87.708364312,"(41.964986968, -87.708364312)"
12243646,JD457575,12/12/2020 09:50:00 PM,055XX S SHIELDS AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,RESIDENCE,False,False,711.0,7.0,3.0,68.0,04B,1174916.0,1868053.0,2020.0,12/19/2020 03:48:35 PM,41.793323548,-87.634132413,"(41.793323548, -87.634132413)"
12243557,JD457212,12/12/2020 02:00:00 PM,011XX W BRYN MAWR AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,2023.0,20.0,48.0,77.0,14,1167697.0,1937355.0,2020.0,12/19/2020 03:48:35 PM,41.98365127,-87.658605557,"(41.98365127, -87.658605557)"
12015744,JD192653,03/22/2020 11:30:00 AM,047XX S DREXEL BLVD,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,223.0,2.0,4.0,39.0,26,1182988.0,1873722.0,2020.0,03/29/2020 03:45:26 PM,41.808695776,-87.604357139,"(41.808695776, -87.604357139)"
12015279,JD192613,03/22/2020 11:32:00 AM,003XX N CENTRAL AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,NURSING / RETIREMENT HOME,False,True,1523.0,15.0,37.0,25.0,04B,1138983.0,1901704.0,2020.0,03/29/2020 03:45:26 PM,41.886393351,-87.765080772,"(41.886393351, -87.765080772)"
12246568,JD460798,12/11/2020 05:00:00 PM,060XX W BELMONT AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2511.0,25.0,30.0,19.0,06,1135467.0,1920644.0,2020.0,12/19/2020 03:45:59 PM,41.938430169,-87.777541882,"(41.938430169, -87.777541882)"
12015507,JD192922,03/22/2020 08:30:00 PM,033XX W 83RD PL,0460,BATTERY,SIMPLE,SIDEWALK,False,False,834.0,8.0,18.0,70.0,08B,1155480.0,1849026.0,2020.0,03/29/2020 03:45:26 PM,41.741522193,-87.705911742,"(41.741522193, -87.705911742)"
12243636,JD457445,12/12/2020 05:45:00 PM,013XX W 78TH ST,2027,NARCOTICS,POSSESS - CRACK,STREET,True,False,612.0,6.0,17.0,71.0,18,1169114.0,1853053.0,2020.0,12/19/2020 03:48:35 PM,41.752289197,-87.655841058,"(41.752289197, -87.655841058)"
12132986,JD329331,08/10/2020 03:30:00 AM,001XX E DELAWARE PL,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,1833.0,18.0,42.0,8.0,05,1176987.0,1906651.0,2020.0,08/17/2020 03:50:01 PM,41.899192785,-87.625371533,"(41.899192785, -87.625371533)"
12015540,JD192757,03/22/2020 04:10:00 PM,077XX S SOUTH SHORE DR,0460,BATTERY,SIMPLE,APARTMENT,False,False,421.0,4.0,7.0,43.0,08B,1197240.0,1854764.0,2020.0,03/29/2020 03:45:26 PM,41.756330319,-87.552716204,"(41.756330319, -87.552716204)"
12133161,JD329603,08/10/2020 04:30:00 PM,005XX W MELROSE ST,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,1925.0,19.0,44.0,6.0,06,1172048.0,1921903.0,2020.0,08/17/2020 03:50:01 PM,41.9411554,-87.643061268,"(41.9411554, -87.643061268)"
12131134,JD327112,08/10/2020 12:01:00 AM,030XX S PARNELL AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,914.0,9.0,11.0,60.0,06,1173119.0,1884822.0,2020.0,08/17/2020 03:50:01 PM,41.8393792,-87.640225835,"(41.8393792, -87.640225835)"
12015314,JD192685,03/22/2020 01:30:00 PM,049XX W JACKSON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1533.0,15.0,28.0,25.0,14,1143680.0,1898221.0,2020.0,03/29/2020 03:45:26 PM,41.876748929,-87.747919277,"(41.876748929, -87.747919277)"
12017388,JD192737,03/22/2020 02:45:00 PM,077XX S WOLCOTT AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENCE,False,False,611.0,6.0,17.0,71.0,26,1165032.0,1853370.0,2020.0,03/29/2020 03:45:26 PM,41.753246322,-87.67079091,"(41.753246322, -87.67079091)"
12016044,JD193520,03/22/2020 03:52:00 PM,016XX W FULLERTON AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,GAS STATION,False,False,1931.0,19.0,32.0,7.0,11,1165179.0,1916015.0,2020.0,03/29/2020 03:45:26 PM,41.925147409,-87.668475175,"(41.925147409, -87.668475175)"
12132148,JD328462,08/10/2020 04:00:00 PM,056XX N MAJOR AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1622.0,16.0,45.0,11.0,14,1137207.0,1937174.0,2020.0,08/17/2020 03:50:01 PM,41.983758917,-87.770748019,"(41.983758917, -87.770748019)"
12130898,JD326742,08/10/2020 01:00:00 AM,003XX S HAMLIN BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1133.0,11.0,28.0,26.0,14,1151097.0,1898208.0,2020.0,08/17/2020 03:50:01 PM,41.876571205,-87.720686463,"(41.876571205, -87.720686463)"
12131393,JD327508,08/10/2020 05:46:00 PM,046XX N MARINE DR,1570,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,False,False,1914.0,19.0,46.0,3.0,17,1170433.0,1930934.0,2020.0,08/17/2020 03:50:01 PM,41.965972307,-87.648731817,"(41.965972307, -87.648731817)"
